study_id,dataset_title,doi,url,total_downloads,total_views,publications,data_downloads,documentation_downloads,unique_users,num_institutions,status,error_message,timestamp
39093,"Home Mortgage Disclosure Act Longitudinal Dataset by Census Tract, United States, 1981-2021",10.3886/ICPSR39093,https://www.icpsr.umich.edu/sites/icpsr/view/studies/39093,27516,,8.0,7879.0,19637.0,294.0,79.0,success,,2026-08-01 10:24:56
39378,"Hospitals by Census Tract and ZIP Code Tabulation Area, United States, 2023",10.3886/ICPSR39378,https://www.icpsr.umich.edu/sites/icpsr/view/studies/39378,928,,0.0,249.0,679.0,80.0,33.0,success,,2026-08-01 10:24:58
110663,"Land Cover by Census Tract, United States, 2001-2016",10.3886/E110663,https://www.openicpsr.org/openicpsr/project/110663/version/V1/view,385,3619.0,,,,,,success,,2026-08-01 10:24:59
120088,Code for merging ZCTA level datasets with the UDS Mapper ZIP code to ZCTA crosswalk,10.3886/E120088,https://www.icpsr.umich.edu/sites/icpsr/view/studies/120088,208,4001.0,,,,,,success,,2026-08-01 10:25:00
127681," Education and Training Services by Census Tract, United States, 2003-2017",10.3886/E127681,https://www.icpsr.umich.edu/sites/icpsr/view/studies/127681,165,1129.0,,,,,,success,,2026-08-01 10:25:01
127682,"Education and Training Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127682,https://www.icpsr.umich.edu/sites/icpsr/view/studies/127682,27,467.0,,,,,,success,,2026-08-01 10:25:02
141121,"Historic Redlining Indicator for 2000, 2010, and 2020 US Census Tracts",10.3886/E141121,https://www.icpsr.umich.edu/sites/icpsr/view/studies/141121,2925,27768.0,,,,,,success,,2026-08-01 10:25:04
190141,Special Data Release for Neighborhood Context and Alzheimer's Disease and Related Dementias,10.3886/E190141,https://www.icpsr.umich.edu/sites/icpsr/view/studies/190141,0,747.0,,,,,,success,,2026-08-01 10:25:05
200038,"Libraries by Census Tract and ZIP Code Tabulation Area, United States, 1992-2021",10.3886/ICPSR200038,https://www.icpsr.umich.edu/sites/nanda/view/studies/200038/versions/V5.0,9,,,9.0,0.0,,,success,,2026-08-01 10:25:06
207966,"Civic, Social, and Religious Organizations by Census Tract and ZCTA, United States, 1990-2022",10.3886/E207966,https://www.icpsr.umich.edu/sites/icpsr/view/studies/207966,289,1308.0,,,,,,success,,2026-08-01 10:25:07
208207,"Social Services by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208207,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208207,286,1714.0,,,,,,success,,2026-08-01 10:25:09
208366,"Post Offices and Banks by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208366,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208366,83,434.0,,,,,,success,,2026-08-01 10:25:10
208682,"Retail Establishments by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208682,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208682,188,1240.0,,,,,,success,,2026-08-01 10:25:11
208684,"Law Enforcement by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208684,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208684,114,810.0,,,,,,success,,2026-08-01 10:25:12
208751,"Eating and Drinking Places by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208751,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208751,325,1252.0,,,,,,success,,2026-08-01 10:25:14
208906,"Personal Care Services and Laundry by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208906,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208906,0,,,,,,,success,"openicpsr-usage fallback: HTTPSConnectionPool(host='pcms.icpsr.umich.edu', port=443): Read timed out. (read timeout=30)",2026-08-01 10:25:15
208907,"Liquor, Tobacco, Cannabis, Vape, and Convenience Stores by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208907,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208907,236,1997.0,,,,,,success,,2026-08-01 10:25:46
209050,"Healthcare Services by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209050,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209050,396,2055.0,,,,,,success,,2026-08-01 10:25:48
209163,"Arts, Entertainment, and Leisure Establishments by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209163,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209163,217,1229.0,,,,,,success,,2026-08-01 10:25:49
209164,"Recreational Establishments by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209164,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209164,204,915.0,,,,,,success,,2026-08-01 10:25:50
209313,"Grocery and Food Stores by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209313,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209313,398,2200.0,,,,,,success,,2026-08-01 10:25:52
209324,"Dollar Stores by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209324,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209324,52,304.0,,,,,,success,,2026-08-01 10:25:53
210581,"Standardized Area Deprivation Index (ADI) by Census Block Group, United States, 2015, 2020 and 2022",10.3886/E210581,https://www.icpsr.umich.edu/sites/icpsr/view/studies/210581,143,7618.0,,,,,,success,,2026-08-01 10:25:54
220701,"Land Cover by Census Tract and ZIP Code Tabulation Area, United States, 1985- 2023",10.3886/E220701,https://www.icpsr.umich.edu/sites/icpsr/view/studies/220701,46,402.0,,,,,,success,,2026-08-01 10:25:56
222263,"Ophthalmologists by Census Tract and ZCTA, United States, 1990-2021",10.3886/E222263,https://www.icpsr.umich.edu/sites/icpsr/view/studies/222263,15,253.0,,,,,,success,,2026-08-01 10:25:57
222901,"Hospitals by Census Tract and ZCTA, 2023",10.3886/E222901,https://www.icpsr.umich.edu/sites/icpsr/view/studies/222901,42,367.0,,,,,,success,,2026-08-01 10:25:58
230941,"PRISM Climate of Census Tracts, United States, 1981-2024",10.3886/E230941,https://www.icpsr.umich.edu/sites/icpsr/view/studies/230941,163,1537.0,,,,,,success,,2026-08-01 10:25:59
237305,"National Neighborhood Data Archive: Air Conditioning Probability by Census Tract, United States, 2016",10.3886/E237305,https://www.icpsr.umich.edu/sites/icpsr/view/studies/237305,34,328.0,,,,,,success,,2026-08-01 10:26:00
301419,"Essential Businesses in Census Tracts or ZIP Code Tabulation Areas, United States, 2020",10.3886/E301419,https://www.icpsr.umich.edu/sites/icpsr/view/studies/301419,29,,,29.0,0.0,,,success,,2026-08-01 10:26:01
302178,"Essential Workers by Census Tract and ZIP Code Tabulation Area, United States, 2018-2022",10.3886/E302178,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302178,7,,,7.0,0.0,,,success,,2026-08-01 10:26:03
302343,"Training and Vocation Schools by Census Tract and ZCTA, United States, 1990-2022",10.3886/ICPSR302343,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302343,21,,,21.0,0.0,,,success,,2026-08-01 10:26:04
302937,"Broadband Availability by Census Tract and ZIP Code Tabulation Area (ZCTA), United States, 2025. ",10.3886/ICPSR302937,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302937,12,,,12.0,0.0,,,success,,2026-08-01 10:26:05
110641,"Street Connectivity by Census Tract, United States, 2010",10.3886/E110641,https://www.openicpsr.org/openicpsr/project/110641/version/V1/view,95,1047.0,,,,,,success,,2026-08-01 10:26:06
111107,"Neighborhood Socioeconomic and Demographic Characteristics of Census Tracts, United States, 2000-2010",10.3886/E111107,https://www.openicpsr.org/openicpsr/project/111107/version/V1/view,324,4073.0,,,,,,success,,2026-08-01 10:26:07
111109,"Public Transit Stops by Census Tract, United States, 2016-2018",10.3886/E111109,https://www.openicpsr.org/openicpsr/project/111109/version/V1/view,221,2505.0,,,,,,success,,2026-08-01 10:26:09
115006,"Crimes by County, United States, 2002-2014",10.3886/E115006,https://www.openicpsr.org/openicpsr/project/115006/version/V1/view,289,3207.0,,,,,,success,,2026-08-01 10:26:10
115323,"Fast-Food Restaurants by Census Tract, United States, 2006-2015",10.3886/E115323,https://www.openicpsr.org/openicpsr/project/115323/version/V1/view,9,2514.0,,,,,,success,,2026-08-01 10:26:11
115404,"Eating and Drinking Places by Census Tract, United States, 2003-2017",10.3886/E115404,https://www.openicpsr.org/openicpsr/project/115404/version/V1/view,340,2667.0,,,,,,success,,2026-08-01 10:26:13
115407,"Religious Organizations by Census Tract, United States, 2006-2015",10.3886/E115407,https://www.openicpsr.org/openicpsr/project/115407/version/V1/view,4,380.0,,,,,,success,,2026-08-01 10:26:14
115408,"Civic and Social Organizations by Census Tract, United States, 2006-2015",10.3886/E115408,https://www.openicpsr.org/openicpsr/project/115408/version/V1/view,9,550.0,,,,,,success,,2026-08-01 10:26:15
115543," Arts, Entertainment, and Recreation Organizations by Census Tract, United States, 2003-2017",10.3886/E115543,https://www.openicpsr.org/openicpsr/project/115543/version/V1/view,302,2494.0,,,,,,success,,2026-08-01 10:26:16
115967," Religious, Civic, and Social Organizations by Census Tract, United States, 2003-2017",10.3886/E115967,https://www.openicpsr.org/openicpsr/project/115967/version/V1/view,267,2314.0,,,,,,success,,2026-08-01 10:26:18
115972," Retail Establishments by Census Tract, United States, 2003-2017",10.3886/E115972,https://www.openicpsr.org/openicpsr/project/115972/version/V1/view,205,1995.0,,,,,,success,,2026-08-01 10:26:19
115973," Law Enforcement Organizations by Census Tract, United States, 2003-2017",10.3886/E115973,https://www.openicpsr.org/openicpsr/project/115973/version/V1/view,143,1555.0,,,,,,success,,2026-08-01 10:26:20
115981," Personal Care Services and Laundromats by Census Tract, United States, 2003-2017",10.3886/E115981,https://www.openicpsr.org/openicpsr/project/115981/version/V1/view,137,1168.0,,,,,,success,,2026-08-01 10:26:21
117163,"Social Services by Census Tract, United States, 2003-2017",10.3886/E117163,https://www.openicpsr.org/openicpsr/project/117163/version/V1/view,316,2391.0,,,,,,success,,2026-08-01 10:26:23
117866,"Broadband Internet Availability, Speed, and Adoption by Census Tract, United States, 2014-2020",10.3886/E117866,https://www.openicpsr.org/openicpsr/project/117866/version/V1/view,228,2501.0,,,,,,success,,2026-08-01 10:26:24
117921,"Parks by Census Tract, United States, 2018",10.3886/E117921,https://www.openicpsr.org/openicpsr/project/117921/version/V1/view,403,3825.0,,,,,,success,,2026-08-01 10:26:26
119451," Socioeconomic Status and Demographic Characteristics of Census Tracts, United States, 2008-2017",10.3886/E119451,https://www.openicpsr.org/openicpsr/project/119451/version/V1/view,529,4778.0,,,,,,success,,2026-08-01 10:26:27
119803,"Parks by ZIP Code Tabulation Area, United States, 2018",10.3886/E119803,https://www.openicpsr.org/openicpsr/project/119803/version/V1/view,163,2195.0,,,,,,success,,2026-08-01 10:26:28
120462,"Socioeconomic Status and Demographic Characteristics of ZIP Code Tabulation Areas, United States, 2008-2017",10.3886/E120462,https://www.openicpsr.org/openicpsr/project/120462/version/V1/view,533,19156.0,,,,,,success,,2026-08-01 10:26:29
120463,"Health Care Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E120463,https://www.openicpsr.org/openicpsr/project/120463/version/V1/view,201,2047.0,,,,,,success,,2026-08-01 10:26:31
120907,"Health Care Services by Census Tract, United States, 2003-2017",10.3886/E120907,https://www.openicpsr.org/openicpsr/project/120907/version/V1/view,484,4165.0,,,,,,success,,2026-08-01 10:26:32
121741,"Eating and Drinking Places by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E121741,https://www.openicpsr.org/openicpsr/project/121741/version/V1/view,88,1070.0,,,,,,success,,2026-08-01 10:26:33
123001,"Grocery Stores by Census Tract, United States, 2003-2017",10.3886/E123001,https://www.openicpsr.org/openicpsr/project/123001/version/V1/view,371,2603.0,,,,,,success,,2026-08-01 10:26:35
123042,"Grocery Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123042,https://www.openicpsr.org/openicpsr/project/123042/version/V1/view,134,2155.0,,,,,,success,,2026-08-01 10:26:36
123541,"Liquor, Tobacco, and Convenience Stores by Census Tract, United States, 2003-2017",10.3886/E123541,https://www.openicpsr.org/openicpsr/project/123541/version/V1/view,188,1623.0,,,,,,success,,2026-08-01 10:26:37
123542,"Liquor, Tobacco, and Convenience Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123542,https://www.openicpsr.org/openicpsr/project/123542/version/V1/view,51,611.0,,,,,,success,,2026-08-01 10:26:39
123801,"Dollar Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123801,https://www.openicpsr.org/openicpsr/project/123801/version/V1/view,48,705.0,,,,,,success,,2026-08-01 10:26:40
123802,"Dollar Stores by Census Tract, United States, 2003-2017",10.3886/E123802,https://www.openicpsr.org/openicpsr/project/123802/version/V1/view,126,999.0,,,,,,success,,2026-08-01 10:26:42
124721,"Religious, Civic, and Social Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E124721,https://www.openicpsr.org/openicpsr/project/124721/version/V1/view,115,1781.0,,,,,,success,,2026-08-01 10:26:43
124801,"Law Enforcement Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E124801,https://www.openicpsr.org/openicpsr/project/124801/version/V1/view,41,531.0,,,,,,success,,2026-08-01 10:26:44
125223,"Arts, Entertainment, and Recreation Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E125223,https://www.openicpsr.org/openicpsr/project/125223/version/V1/view,104,850.0,,,,,,success,,2026-08-01 10:26:46
125781,"Voter Registration, Turnout, and Partisanship by County, United States, 2004-2018",10.3886/E125781,https://www.openicpsr.org/openicpsr/project/125781/version/V1/view,303,4571.0,,,,,,success,,2026-08-01 10:26:47
126082,"Social Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E126082,https://www.openicpsr.org/openicpsr/project/126082/version/V1/view,85,803.0,,,,,,success,,2026-08-01 10:26:49
127042,"Retail Establishments by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127042,https://www.openicpsr.org/openicpsr/project/127042/version/V1/view,68,1025.0,,,,,,success,,2026-08-01 10:26:50
127262,"Personal Care Services and Laundromats by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127262,https://www.openicpsr.org/openicpsr/project/127262/version/V1/view,34,451.0,,,,,,success,,2026-08-01 10:26:51
128281," Post Offices and Banks by Census Tract, United States, 2003-2017",10.3886/E128281,https://www.openicpsr.org/openicpsr/project/128281/version/V1/view,115,996.0,,,,,,success,,2026-08-01 10:26:53
128282,"Post Offices and Banks by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E128282,https://www.openicpsr.org/openicpsr/project/128282/version/V1/view,32,452.0,,,,,,success,,2026-08-01 10:26:54
128841,"Broadband Internet Availability and Speed by ZIP Code Tabulation Area, United States, 2014-2020",10.3886/E128841,https://www.openicpsr.org/openicpsr/project/128841/version/V1/view,273,3920.0,,,,,,success,,2026-08-01 10:26:56
128862,"Land Cover by ZIP Code Tabulation Area, United States, 2001-2016",10.3886/E128862,https://www.openicpsr.org/openicpsr/project/128862/version/V1/view,109,1892.0,,,,,,success,,2026-08-01 10:26:57
130282,"Public Transit Stops by ZIP Code Tabulation Area, United States, 2016-2018",10.3886/E130282,https://www.openicpsr.org/openicpsr/project/130282/version/V1/view,110,1806.0,,,,,,success,,2026-08-01 10:26:58
130542,"Urbanicity by Census Tract, United States, 2010",10.3886/E130542,https://www.openicpsr.org/openicpsr/project/130542/version/V1/view,102,1569.0,,,,,,success,,2026-08-01 10:27:00
134561,"Street Connectivity by ZIP Code Tabulation Area, United States, 2010",10.3886/E134561,https://www.openicpsr.org/openicpsr/project/134561/version/V1/view,31,1007.0,,,,,,success,,2026-08-01 10:27:01
155022,"Internet Access by Census Tract, United States, 2015-2019",10.3886/E155022,https://www.openicpsr.org/openicpsr/project/155022/version/V1/view,62,468.0,,,,,,success,,2026-08-01 10:27:02
155025,"Internet Access by ZIP Code Tabulation Area, United States, 2015-2019",10.3886/E155025,https://www.openicpsr.org/openicpsr/project/155025/version/V1/view,44,452.0,,,,,,success,,2026-08-01 10:27:03
156024,"School Counts by Census Tract, United States, 2000-2018",10.3886/E156024,https://www.openicpsr.org/openicpsr/project/156024/version/V1/view,74,496.0,,,,,,success,,2026-08-01 10:27:04
156041,"School Counts by ZIP Code Tabulation Area, United States, 2000-2018",10.3886/E156041,https://www.openicpsr.org/openicpsr/project/156041/version/V1/view,36,348.0,,,,,,success,,2026-08-01 10:27:06
156042,"School Counts and Characteristics by School District, United States, 2000-2018",10.3886/E156042,https://www.openicpsr.org/openicpsr/project/156042/version/V1/view,61,633.0,,,,,,success,,2026-08-01 10:27:07
156043,"Neighborhood-School Gap by Census Tract, United States, 2009-2010 and 2015-2016",10.3886/E156043,https://www.openicpsr.org/openicpsr/project/156043/version/V1/view,63,527.0,,,,,,success,,2026-08-01 10:27:09
156045,"Neighborhood-School Gap by ZIP Code Tabulation Area, United States, 2009-2010 and 2015-2016",10.3886/E156045,https://www.openicpsr.org/openicpsr/project/156045/version/V1/view,24,592.0,,,,,,success,,2026-08-01 10:27:11
159902,"Primary and Secondary Roads by Census Tract, United States, 2010",10.3886/E159902,https://www.openicpsr.org/openicpsr/project/159902/version/V1/view,56,894.0,,,,,,success,,2026-08-01 10:27:12
159941,"Primary and Secondary Roads by ZIP Code Tabulation Area, United States, 2010",10.3886/E159941,https://www.openicpsr.org/openicpsr/project/159941/version/V1/view,18,930.0,,,,,,success,,2026-08-01 10:27:13
159961,"Polluting Sites by Census Tract, United States, 2000-2018",10.3886/E159961,https://www.openicpsr.org/openicpsr/project/159961/version/V1/view,125,1074.0,,,,,,success,,2026-08-01 10:27:15
159981,"Polluting Sites by ZIP Code Tabulation Area, United States, 2000-2018",10.3886/E159981,https://www.openicpsr.org/openicpsr/project/159981/version/V1/view,58,572.0,,,,,,success,,2026-08-01 10:27:16
160261,"Traffic Volume by ZIP Code Tabulation Area, United States, 1963-2019",10.3886/E160261,https://www.openicpsr.org/openicpsr/project/160261/version/V1/view,186,2943.0,,,,,,success,,2026-08-01 10:27:17
160262,"Traffic Volume by Census Tract, United States, 1963-2019",10.3886/E160262,https://www.openicpsr.org/openicpsr/project/160262/version/V1/view,197,2126.0,,,,,,success,,2026-08-01 10:27:18
305511,"Parks and Proximity to Polluting Sites by Census Tract and ZIP Code Tabulation Area (ZCTA), United States, 2024",10.3886/ICPSR305511,https://www.icpsr.umich.edu/sites/icpsr/view/studies/305511,0,,,,,,,success,,2026-08-01 10:27:20
