study_id,dataset_title,doi,url,total_downloads,total_views,publications,data_downloads,documentation_downloads,unique_users,num_institutions,status,error_message,timestamp
38597,"Polluting Sites by Census Tract and ZIP Code Tabulation Area, United States, 1987-2021",10.3886/ICPSR38597,https://www.icpsr.umich.edu/sites/icpsr/view/studies/38597,3738,,8.0,1411.0,2327.0,193.0,70.0,success,,2026-05-01 16:43:48
38598,"Land Cover by Census Tract and ZIP Code Tabulation Area, United States, 1985-2023",10.3886/ICPSR38598,https://www.icpsr.umich.edu/sites/icpsr/view/studies/38598,2905,,26.0,937.0,1968.0,229.0,63.0,success,,2026-05-01 16:43:49
38605,"Public Transit Stops by Census Tract and ZIP Code Tabulation Area, United States, 2016-2018 and 2024",10.3886/ICPSR38605,https://www.icpsr.umich.edu/sites/icpsr/view/studies/38605,2501,,20.0,628.0,1873.0,200.0,67.0,success,,2026-05-01 16:43:51
38606,"Urbanicity by Census Tract, United States, 2010",10.3886/ICPSR38606,https://www.icpsr.umich.edu/sites/icpsr/view/studies/38606,725,,9.0,240.0,485.0,156.0,60.0,success,,2026-05-01 16:43:52
38649,"Crimes by County, United States, 2002-2014",10.3886/ICPSR38649,https://www.icpsr.umich.edu/sites/icpsr/view/studies/38649,2206,,5.0,903.0,1303.0,223.0,74.0,success,,2026-05-01 16:43:54
38858,"Weather by County, United States, 2003-2016",10.3886/ICPSR38858,https://www.icpsr.umich.edu/sites/icpsr/view/studies/38858,22964,,3.0,10447.0,12517.0,99.0,39.0,success,,2026-05-01 16:43:55
38974,"Essential Workers by Census Tract and ZIP Code Tabulation Area, United States, 2016-2020",10.3886/ICPSR38974,https://www.icpsr.umich.edu/sites/icpsr/view/studies/38974,345,,0.0,116.0,229.0,60.0,22.0,success,,2026-05-01 16:43:57
39093,"Home Mortgage Disclosure Act Longitudinal Dataset by Census Tract, United States, 1981-2021",10.3886/ICPSR39093,https://www.icpsr.umich.edu/sites/icpsr/view/studies/39093,24897,,6.0,7126.0,17771.0,269.0,75.0,success,,2026-05-01 16:43:58
39378,"Hospitals by Census Tract and ZIP Code Tabulation Area, United States, 2023",10.3886/ICPSR39378,https://www.icpsr.umich.edu/sites/icpsr/view/studies/39378,769,,0.0,201.0,568.0,67.0,29.0,success,,2026-05-01 16:44:00
110663,"Land Cover by Census Tract, United States, 2001-2016",10.3886/E110663,https://www.openicpsr.org/openicpsr/project/110663/version/V1/view,385,3528.0,,,,,,success,,2026-05-01 16:44:01
120088,Code for merging ZCTA level datasets with the UDS Mapper ZIP code to ZCTA crosswalk,10.3886/E120088,https://www.icpsr.umich.edu/sites/icpsr/view/studies/120088,207,3777.0,,,,,,success,,2026-05-01 16:44:02
127681," Education and Training Services by Census Tract, United States, 2003-2017",10.3886/E127681,https://www.icpsr.umich.edu/sites/icpsr/view/studies/127681,159,1053.0,,,,,,success,,2026-05-01 16:44:03
127682,"Education and Training Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127682,https://www.icpsr.umich.edu/sites/icpsr/view/studies/127682,27,433.0,,,,,,success,,2026-05-01 16:44:05
141121,"Historic Redlining Indicator for 2000, 2010, and 2020 US Census Tracts",10.3886/E141121,https://www.icpsr.umich.edu/sites/icpsr/view/studies/141121,2818,26374.0,,,,,,success,,2026-05-01 16:44:06
190141,Special Data Release for Neighborhood Context and Alzheimer's Disease and Related Dementias,10.3886/E190141,https://www.icpsr.umich.edu/sites/icpsr/view/studies/190141,0,682.0,,,,,,success,,2026-05-01 16:44:07
200038,"Libraries by Census Tract and ZIP Code Tabulation Area, United States, 1992-2021",10.3886/ICPSR200038,https://www.icpsr.umich.edu/sites/nanda/view/studies/200038/versions/V5.0,0,0.0,,,,,,success,,2026-05-01 16:44:08
207966,"Civic, Social, and Religious Organizations by Census Tract and ZCTA, United States, 1990-2022",10.3886/E207966,https://www.icpsr.umich.edu/sites/icpsr/view/studies/207966,282,1124.0,,,,,,success,,2026-05-01 16:44:09
208207,"Social Services by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208207,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208207,276,1550.0,,,,,,success,,2026-05-01 16:44:11
208366,"Post Offices and Banks by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208366,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208366,78,392.0,,,,,,success,,2026-05-01 16:44:12
208682,"Retail Establishments by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208682,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208682,182,1143.0,,,,,,success,,2026-05-01 16:44:14
