study_id,dataset_title,doi,url,total_downloads,total_views,publications,data_downloads,documentation_downloads,unique_users,num_institutions,status,error_message,timestamp
38974,"Essential Workers by Census Tract and ZIP Code Tabulation Area, United States, 2016-2020",10.3886/ICPSR38974.v1,https://www.icpsr.umich.edu/sites/icpsr/view/studies/38974,345,,0.0,116.0,229.0,60.0,22.0,success,,2026-04-30 11:50:46
39093,"Home Mortgage Disclosure Act Longitudinal Dataset by Census Tract, United States, 1981-2021",10.3886/ICPSR39093.v2,https://www.icpsr.umich.edu/sites/icpsr/view/studies/39093,24897,,6.0,7126.0,17771.0,269.0,75.0,success,,2026-04-30 11:50:47
39378,"Hospitals by Census Tract and ZIP Code Tabulation Area, United States, 2023",10.3886/ICPSR39378.v1,https://www.icpsr.umich.edu/sites/icpsr/view/studies/39378,769,,0.0,201.0,568.0,67.0,29.0,success,,2026-04-30 11:50:49
110663,"Land Cover by Census Tract, United States, 2001-2016",10.3886/E110663V10,https://www.openicpsr.org/openicpsr/project/110663/version/V1/view,385,3523.0,,,,,,success,,2026-04-30 11:50:50
120088,Code for merging ZCTA level datasets with the UDS Mapper ZIP code to ZCTA crosswalk,10.3886/E120088V21,https://www.icpsr.umich.edu/sites/icpsr/view/studies/120088,207,3772.0,,,,,,success,,2026-04-30 11:50:51
127681," Education and Training Services by Census Tract, United States, 2003-2017",10.3886/E127681V14,https://www.icpsr.umich.edu/sites/icpsr/view/studies/127681,158,1052.0,,,,,,success,,2026-04-30 11:50:52
127682,"Education and Training Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127682V14,https://www.icpsr.umich.edu/sites/icpsr/view/studies/127682,27,433.0,,,,,,success,,2026-04-30 11:50:54
141121,"Historic Redlining Indicator for 2000, 2010, and 2020 US Census Tracts",10.3886/E141121V36,https://www.icpsr.umich.edu/sites/icpsr/view/studies/141121,2815,26365.0,,,,,,success,,2026-04-30 11:50:55
190141,Special Data Release for Neighborhood Context and Alzheimer's Disease and Related Dementias,10.3886/E190141V11,https://www.icpsr.umich.edu/sites/icpsr/view/studies/190141,0,680.0,,,,,,success,,2026-04-30 11:50:56
200038,"Libraries by Census Tract and ZIP Code Tabulation Area, United States, 1992-2021",10.3886/ICPSR200038.V5,https://www.icpsr.umich.edu/sites/nanda/view/studies/200038/versions/V5.0,0,0.0,,,,,,success,,2026-04-30 11:50:57
207966,"Civic, Social, and Religious Organizations by Census Tract and ZCTA, United States, 1990-2022",10.3886/E207966V22,https://www.icpsr.umich.edu/sites/icpsr/view/studies/207966,282,1122.0,,,,,,success,,2026-04-30 11:50:59
208207,"Social Services by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208207V51,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208207,276,1546.0,,,,,,success,,2026-04-30 11:51:00
208366,"Post Offices and Banks by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208366V22,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208366,78,391.0,,,,,,success,,2026-04-30 11:51:01
208682,"Retail Establishments by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208682V20,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208682,182,1143.0,,,,,,success,,2026-04-30 11:51:03
208684,"Law Enforcement by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208684V22,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208684,113,750.0,,,,,,success,,2026-04-30 11:51:04
208751,"Eating and Drinking Places by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208751V20,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208751,315,1110.0,,,,,,success,,2026-04-30 11:51:05
208906,"Personal Care Services and Laundry by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208906V23,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208906,95,343.0,,,,,,success,,2026-04-30 11:51:07
208907,"Liquor, Tobacco, Cannabis, Vape, and Convenience Stores by Census Tract and ZCTA, United States, 1990-2022",10.3886/E208907V20,https://www.icpsr.umich.edu/sites/icpsr/view/studies/208907,228,1819.0,,,,,,success,,2026-04-30 11:51:08
209050,"Healthcare Services by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209050V21,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209050,391,1888.0,,,,,,success,,2026-04-30 11:51:09
209163,"Arts, Entertainment, and Leisure Establishments by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209163V30,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209163,204,995.0,,,,,,success,,2026-04-30 11:51:11
209164,"Recreational Establishments by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209164V30,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209164,200,805.0,,,,,,success,,2026-04-30 11:51:12
209313,"Grocery and Food Stores by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209313V20,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209313,386,1966.0,,,,,,success,,2026-04-30 11:51:13
209324,"Dollar Stores by Census Tract and ZCTA, United States, 1990-2022",10.3886/E209324V21,https://www.icpsr.umich.edu/sites/icpsr/view/studies/209324,50,266.0,,,,,,success,,2026-04-30 11:51:15
210581,"Standardized Area Deprivation Index (ADI) by Census Block Group, United States, 2015, 2020 and 2022",10.3886/E210581V19,https://www.icpsr.umich.edu/sites/icpsr/view/studies/210581,127,7274.0,,,,,,success,,2026-04-30 11:51:16
220701,"Land Cover by Census Tract and ZIP Code Tabulation Area, United States, 1985- 2023",10.3886/E220701V14,https://www.icpsr.umich.edu/sites/icpsr/view/studies/220701,43,370.0,,,,,,success,,2026-04-30 11:51:18
222263,"Ophthalmologists by Census Tract and ZCTA, United States, 1990-2021",10.3886/E222263V12,https://www.icpsr.umich.edu/sites/icpsr/view/studies/222263,14,198.0,,,,,,success,,2026-04-30 11:51:19
222901,"Hospitals by Census Tract and ZCTA, 2023",10.3886/E222901V13,https://www.icpsr.umich.edu/sites/icpsr/view/studies/222901,41,327.0,,,,,,success,,2026-04-30 11:51:20
230941,"PRISM Climate of Census Tracts, United States, 1981-2024",10.3886/E230941V25,https://www.icpsr.umich.edu/sites/icpsr/view/studies/230941,137,1205.0,,,,,,success,,2026-04-30 11:51:21
237305,"National Neighborhood Data Archive: Air Conditioning Probability by Census Tract, United States, 2016",10.3886/E237305V11,https://www.icpsr.umich.edu/sites/icpsr/view/studies/237305,30,261.0,,,,,,success,,2026-04-30 11:51:22
301419,"Essential Businesses in Census Tracts or ZIP Code Tabulation Areas, United States, 2020",10.3886/E301419V11,https://www.icpsr.umich.edu/sites/icpsr/view/studies/301419,0,0.0,,,,,,success,,2026-04-30 11:51:24
302178,"Essential Workers by Census Tract and ZIP Code Tabulation Area, United States, 2018-2022",10.3886/E302178V10,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302178,0,0.0,,,,,,success,,2026-04-30 11:51:25
302343,"Training and Vocation Schools by Census Tract and ZCTA, United States, 1990-2022",10.3886/ICPSR302343.v1,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302343,0,0.0,,,,,,success,,2026-04-30 11:51:26
302937,"Broadband Availability by Census Tract and ZIP Code Tabulation Area (ZCTA), United States, 2025. ",10.3886/ICPSR302937.v1,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302937,0,0.0,,,,,,success,,2026-04-30 11:51:27
110641,"Street Connectivity by Census Tract, United States, 2010",10.3886/E110641V1,https://www.openicpsr.org/openicpsr/project/110641/version/V1/view,95,988.0,,,,,,success,,2026-04-30 11:51:28
111107,"Neighborhood Socioeconomic and Demographic Characteristics of Census Tracts, United States, 2000-2010",10.3886/E111107V1,https://www.openicpsr.org/openicpsr/project/111107/version/V1/view,324,3928.0,,,,,,success,,2026-04-30 11:51:29
111109,"Public Transit Stops by Census Tract, United States, 2016-2018",10.3886/E111109V1,https://www.openicpsr.org/openicpsr/project/111109/version/V1/view,221,2408.0,,,,,,success,,2026-04-30 11:51:31
115006,"Crimes by County, United States, 2002-2014",10.3886/E115006V1,https://www.openicpsr.org/openicpsr/project/115006/version/V1/view,289,3046.0,,,,,,success,,2026-04-30 11:51:32
115323,"Fast-Food Restaurants by Census Tract, United States, 2006-2015",10.3886/E115323V1,https://www.openicpsr.org/openicpsr/project/115323/version/V1/view,9,2353.0,,,,,,success,,2026-04-30 11:51:33
115404,"Eating and Drinking Places by Census Tract, United States, 2003-2017",10.3886/E115404V1,https://www.openicpsr.org/openicpsr/project/115404/version/V1/view,340,2534.0,,,,,,success,,2026-04-30 11:51:35
115407,"Religious Organizations by Census Tract, United States, 2006-2015",10.3886/E115407V1,https://www.openicpsr.org/openicpsr/project/115407/version/V1/view,4,363.0,,,,,,success,,2026-04-30 11:51:36
115408,"Civic and Social Organizations by Census Tract, United States, 2006-2015",10.3886/E115408V1,https://www.openicpsr.org/openicpsr/project/115408/version/V1/view,9,543.0,,,,,,success,,2026-04-30 11:51:37
115543," Arts, Entertainment, and Recreation Organizations by Census Tract, United States, 2003-2017",10.3886/E115543V1,https://www.openicpsr.org/openicpsr/project/115543/version/V1/view,299,2325.0,,,,,,success,,2026-04-30 11:51:39
115967," Religious, Civic, and Social Organizations by Census Tract, United States, 2003-2017",10.3886/E115967V1,https://www.openicpsr.org/openicpsr/project/115967/version/V1/view,267,2161.0,,,,,,success,,2026-04-30 11:51:40
115972," Retail Establishments by Census Tract, United States, 2003-2017",10.3886/E115972V1,https://www.openicpsr.org/openicpsr/project/115972/version/V1/view,205,1893.0,,,,,,success,,2026-04-30 11:51:41
115973," Law Enforcement Organizations by Census Tract, United States, 2003-2017",10.3886/E115973V1,https://www.openicpsr.org/openicpsr/project/115973/version/V1/view,143,1475.0,,,,,,success,,2026-04-30 11:51:43
115981," Personal Care Services and Laundromats by Census Tract, United States, 2003-2017",10.3886/E115981V1,https://www.openicpsr.org/openicpsr/project/115981/version/V1/view,137,1090.0,,,,,,success,,2026-04-30 11:51:44
117163,"Social Services by Census Tract, United States, 2003-2017",10.3886/E117163V1,https://www.openicpsr.org/openicpsr/project/117163/version/V1/view,315,2275.0,,,,,,success,,2026-04-30 11:51:45
117866,"Broadband Internet Availability, Speed, and Adoption by Census Tract, United States, 2014-2020",10.3886/E117866V1,https://www.openicpsr.org/openicpsr/project/117866/version/V1/view,228,2400.0,,,,,,success,,2026-04-30 11:51:47
117921,"Parks by Census Tract, United States, 2018",10.3886/E117921V1,https://www.openicpsr.org/openicpsr/project/117921/version/V1/view,403,3681.0,,,,,,success,,2026-04-30 11:51:48
119451," Socioeconomic Status and Demographic Characteristics of Census Tracts, United States, 2008-2017",10.3886/E119451V1,https://www.openicpsr.org/openicpsr/project/119451/version/V1/view,529,4566.0,,,,,,success,,2026-04-30 11:51:49
119803,"Parks by ZIP Code Tabulation Area, United States, 2018",10.3886/E119803V1,https://www.openicpsr.org/openicpsr/project/119803/version/V1/view,163,2073.0,,,,,,success,,2026-04-30 11:51:51
120462,"Socioeconomic Status and Demographic Characteristics of ZIP Code Tabulation Areas, United States, 2008-2017",10.3886/E120462V1,https://www.openicpsr.org/openicpsr/project/120462/version/V1/view,533,17219.0,,,,,,success,,2026-04-30 11:51:52
120463,"Health Care Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E120463V1,https://www.openicpsr.org/openicpsr/project/120463/version/V1/view,201,1921.0,,,,,,success,,2026-04-30 11:51:53
120907,"Health Care Services by Census Tract, United States, 2003-2017",10.3886/E120907V1,https://www.openicpsr.org/openicpsr/project/120907/version/V1/view,484,3986.0,,,,,,success,,2026-04-30 11:51:55
121741,"Eating and Drinking Places by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E121741V1,https://www.openicpsr.org/openicpsr/project/121741/version/V1/view,88,989.0,,,,,,success,,2026-04-30 11:51:56
123001,"Grocery Stores by Census Tract, United States, 2003-2017",10.3886/E123001V1,https://www.openicpsr.org/openicpsr/project/123001/version/V1/view,371,2510.0,,,,,,success,,2026-04-30 11:51:57
123042,"Grocery Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123042V1,https://www.openicpsr.org/openicpsr/project/123042/version/V1/view,134,2019.0,,,,,,success,,2026-04-30 11:51:59
123541,"Liquor, Tobacco, and Convenience Stores by Census Tract, United States, 2003-2017",10.3886/E123541V1,https://www.openicpsr.org/openicpsr/project/123541/version/V1/view,188,1373.0,,,,,,success,,2026-04-30 11:52:00
123542,"Liquor, Tobacco, and Convenience Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123542V1,https://www.openicpsr.org/openicpsr/project/123542/version/V1/view,51,554.0,,,,,,success,,2026-04-30 11:52:02
123801,"Dollar Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123801V1,https://www.openicpsr.org/openicpsr/project/123801/version/V1/view,48,650.0,,,,,,success,,2026-04-30 11:52:03
123802,"Dollar Stores by Census Tract, United States, 2003-2017",10.3886/E123802V1,https://www.openicpsr.org/openicpsr/project/123802/version/V1/view,126,941.0,,,,,,success,,2026-04-30 11:52:04
124721,"Religious, Civic, and Social Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E124721V1,https://www.openicpsr.org/openicpsr/project/124721/version/V1/view,115,1664.0,,,,,,success,,2026-04-30 11:52:06
124801,"Law Enforcement Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E124801V1,https://www.openicpsr.org/openicpsr/project/124801/version/V1/view,41,448.0,,,,,,success,,2026-04-30 11:52:07
125223,"Arts, Entertainment, and Recreation Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E125223V1,https://www.openicpsr.org/openicpsr/project/125223/version/V1/view,104,778.0,,,,,,success,,2026-04-30 11:52:08
125781,"Voter Registration, Turnout, and Partisanship by County, United States, 2004-2018",10.3886/E125781V1,https://www.openicpsr.org/openicpsr/project/125781/version/V1/view,303,4377.0,,,,,,success,,2026-04-30 11:52:10
126082,"Social Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E126082V1,https://www.openicpsr.org/openicpsr/project/126082/version/V1/view,85,735.0,,,,,,success,,2026-04-30 11:52:12
127042,"Retail Establishments by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127042V1,https://www.openicpsr.org/openicpsr/project/127042/version/V1/view,68,972.0,,,,,,success,,2026-04-30 11:52:13
127262,"Personal Care Services and Laundromats by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127262V1,https://www.openicpsr.org/openicpsr/project/127262/version/V1/view,34,409.0,,,,,,success,,2026-04-30 11:52:14
128281," Post Offices and Banks by Census Tract, United States, 2003-2017",10.3886/E128281V1,https://www.openicpsr.org/openicpsr/project/128281/version/V1/view,115,877.0,,,,,,success,,2026-04-30 11:52:16
128282,"Post Offices and Banks by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E128282V1,https://www.openicpsr.org/openicpsr/project/128282/version/V1/view,32,388.0,,,,,,success,,2026-04-30 11:52:17
128841,"Broadband Internet Availability and Speed by ZIP Code Tabulation Area, United States, 2014-2020",10.3886/E128841V1,https://www.openicpsr.org/openicpsr/project/128841/version/V1/view,273,3679.0,,,,,,success,,2026-04-30 11:52:19
128862,"Land Cover by ZIP Code Tabulation Area, United States, 2001-2016",10.3886/E128862V1,https://www.openicpsr.org/openicpsr/project/128862/version/V1/view,109,1757.0,,,,,,success,,2026-04-30 11:52:20
130282,"Public Transit Stops by ZIP Code Tabulation Area, United States, 2016-2018",10.3886/E130282V1,https://www.openicpsr.org/openicpsr/project/130282/version/V1/view,110,1710.0,,,,,,success,,2026-04-30 11:52:21
130542,"Urbanicity by Census Tract, United States, 2010",10.3886/E130542V1,https://www.openicpsr.org/openicpsr/project/130542/version/V1/view,102,1444.0,,,,,,success,,2026-04-30 11:52:23
134561,"Street Connectivity by ZIP Code Tabulation Area, United States, 2010",10.3886/E134561V1,https://www.openicpsr.org/openicpsr/project/134561/version/V1/view,31,962.0,,,,,,success,,2026-04-30 11:52:24
155022,"Internet Access by Census Tract, United States, 2015-2019",10.3886/E155022V1,https://www.openicpsr.org/openicpsr/project/155022/version/V1/view,62,425.0,,,,,,success,,2026-04-30 11:52:25
155025,"Internet Access by ZIP Code Tabulation Area, United States, 2015-2019",10.3886/E155025V1,https://www.openicpsr.org/openicpsr/project/155025/version/V1/view,44,412.0,,,,,,success,,2026-04-30 11:52:26
156024,"School Counts by Census Tract, United States, 2000-2018",10.3886/E156024V1,https://www.openicpsr.org/openicpsr/project/156024/version/V1/view,74,458.0,,,,,,success,,2026-04-30 11:52:28
156041,"School Counts by ZIP Code Tabulation Area, United States, 2000-2018",10.3886/E156041V1,https://www.openicpsr.org/openicpsr/project/156041/version/V1/view,36,302.0,,,,,,success,,2026-04-30 11:52:29
156042,"School Counts and Characteristics by School District, United States, 2000-2018",10.3886/E156042V1,https://www.openicpsr.org/openicpsr/project/156042/version/V1/view,61,569.0,,,,,,success,,2026-04-30 11:52:30
156043,"Neighborhood-School Gap by Census Tract, United States, 2009-2010 and 2015-2016",10.3886/E156043V1,https://www.openicpsr.org/openicpsr/project/156043/version/V1/view,63,457.0,,,,,,success,,2026-04-30 11:52:33
156045,"Neighborhood-School Gap by ZIP Code Tabulation Area, United States, 2009-2010 and 2015-2016",10.3886/E156045V1,https://www.openicpsr.org/openicpsr/project/156045/version/V1/view,24,510.0,,,,,,success,,2026-04-30 11:52:34
159902,"Primary and Secondary Roads by Census Tract, United States, 2010",10.3886/E159902V1,https://www.openicpsr.org/openicpsr/project/159902/version/V1/view,56,787.0,,,,,,success,,2026-04-30 11:52:35
159941,"Primary and Secondary Roads by ZIP Code Tabulation Area, United States, 2010",10.3886/E159941V1,https://www.openicpsr.org/openicpsr/project/159941/version/V1/view,18,873.0,,,,,,success,,2026-04-30 11:52:37
159961,"Polluting Sites by Census Tract, United States, 2000-2018",10.3886/E159961V1,https://www.openicpsr.org/openicpsr/project/159961/version/V1/view,125,1015.0,,,,,,success,,2026-04-30 11:52:38
159981,"Polluting Sites by ZIP Code Tabulation Area, United States, 2000-2018",10.3886/E159981V1,https://www.openicpsr.org/openicpsr/project/159981/version/V1/view,58,518.0,,,,,,success,,2026-04-30 11:52:39
160261,"Traffic Volume by ZIP Code Tabulation Area, United States, 1963-2019",10.3886/E160261V1,https://www.openicpsr.org/openicpsr/project/160261/version/V1/view,186,2797.0,,,,,,success,,2026-04-30 11:52:40
160262,"Traffic Volume by Census Tract, United States, 1963-2019",10.3886/E160262V1,https://www.openicpsr.org/openicpsr/project/160262/version/V1/view,197,1976.0,,,,,,success,,2026-04-30 11:52:42
